File,Bpp,D1_MSEF,D1_PSNR,D2_MSEF,D2_PSNR,Chamfer
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000061.bin,3.474949576,826.933,65.1389,303.527,69.4917,0.020816046
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000062.bin,3.352707755,830.794,65.1187,325.07,69.1939,0.020978614
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000063.bin,3.157280158,839.973,65.071,337.276,69.0338,0.021222235
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000064.bin,3.065070922,837.154,65.0856,341.851,68.9753,0.021248978
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000065.bin,3.081813399,838.594,65.0781,333.421,69.0837,0.021510441
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000066.bin,3.098219575,838.962,65.0762,322.402,69.2297,0.021734626
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000067.bin,3.107004929,842.752,65.0566,322.371,69.2301,0.021945857
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000068.bin,3.059382222,831.47,65.1152,315.761,69.3201,0.021956154
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000069.bin,2.949572354,831.301,65.1161,312.697,69.3624,0.022000461
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000070.bin,2.868126246,830.501,65.1202,304.124,69.4831,0.022017511
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000071.bin,3.008883088,841.48,65.0632,299.519,69.5494,0.022123329
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000072.bin,3.07620542,831.055,65.1173,282.938,69.7967,0.021752909
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000073.bin,3.121021174,833.692,65.1036,283.437,69.7891,0.021599003
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000074.bin,3.060607714,838.579,65.0782,296.004,69.6007,0.021518808
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000075.bin,3.109447588,845.386,65.0431,303.691,69.4893,0.02138213
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000076.bin,3.177886956,846.271,65.0385,310.968,69.3865,0.021320693
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000077.bin,3.164063886,835.886,65.0922,310.2,69.3972,0.020967788
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000078.bin,3.207993339,831.657,65.1142,312.887,69.3598,0.020686519
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000079.bin,3.280909405,835.242,65.0955,316.743,69.3066,0.020667362
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000080.bin,3.366236793,832.265,65.111,317.371,69.298,0.020492388
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000081.bin,3.47174785,842.509,65.0579,315.309,69.3263,0.020641964
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000082.bin,3.470126542,840.493,65.0683,305.621,69.4618,0.020600832
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000083.bin,3.522179887,830.83,65.1185,301.779,69.5167,0.020481445
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000084.bin,3.60013016,843.122,65.0547,304.115,69.4833,0.020913597
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000085.bin,3.59876201,827.387,65.1366,288.366,69.7142,0.020644268
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000086.bin,3.642072214,824.306,65.1528,282.768,69.7993,0.02079717
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000087.bin,3.734565585,828.894,65.1286,276.755,69.8927,0.021070859
